customer_id,name,email,gender,age,location,join_date,persona
305,Mark Cruz,sean09@example.com,Female,41,Meerut,2020-06-14,Fashionista
306,Mr. Arthur Scott,feliciaharrison@example.net,Female,28,Lucknow,2020-08-02,Fashionista
307,Kevin Schmitt,mariasawyer@example.org,Female,30,Jaipur,2024-10-07,Family Shopper
308,Courtney Alvarez,crawfordanna@example.com,Female,38,Mumbai,2024-10-04,Fashionista
309,Jonathan Brady,reyessophia@example.org,Female,39,Kolkata,2022-12-24,Tech Enthusiast
310,Lindsey Anderson,robinsonjudith@example.net,Female,35,Chennai,2024-02-21,Family Shopper
311,Michelle Coleman DVM,timothysmith@example.org,Female,20,Bengaluru,2023-06-18,Tech Enthusiast
312,Amy Morales,william26@example.com,Female,34,Chennai,2022-10-01,Tech Enthusiast
313,Michele White,adriana39@example.com,Female,37,Hyderabad,2024-04-11,Family Shopper
314,Charles Campbell,stacymarquez@example.org,Female,36,Chennai,2024-01-13,Fashionista
315,Jonathan Marshall,lynchshawn@example.org,Female,30,Hyderabad,2023-07-05,Family Shopper
316,Jason Harper MD,rcurry@example.com,Female,37,Kanpur,2023-12-25,Family Shopper
317,Tiffany White,sherry36@example.net,Male,21,Jaipur,2021-07-02,Fashionista
318,Judy Lozano,kristopher30@example.org,Female,20,Chennai,2023-02-02,Fashionista
319,Katherine Bowman,zdunn@example.org,Male,27,Kanpur,2023-10-28,Family Shopper
320,Theresa Williams,richard07@example.net,Female,39,Delhi,2023-10-27,Fashionista
321,Robin Bennett,castillosheila@example.com,Male,18,Delhi,2024-08-22,Family Shopper
322,Donna Gibson,susan62@example.net,Female,47,Kolkata,2020-12-09,Family Shopper
323,Jordan Rodriguez,david38@example.org,Female,18,Lucknow,2022-10-31,Fashionista
324,Kathy Scott,fwright@example.org,Female,37,Bengaluru,2025-02-10,Family Shopper
325,Zachary Mckenzie,frostwhitney@example.net,Female,26,Chennai,2023-04-18,Tech Enthusiast
326,Allison Todd,jeffery29@example.net,Male,22,Indore,2021-07-23,Family Shopper
327,Ashley Wiley,cunninghamgeorge@example.org,Female,36,Hyderabad,2023-11-13,Fashionista
328,Samuel Harris,valentinemargaret@example.org,Male,48,Jodhpur,2023-10-23,Tech Enthusiast
329,Lindsey Farrell,jimmymedina@example.org,Female,21,Kolkata,2024-07-01,Tech Enthusiast
330,Cody Rice,julierangel@example.com,Female,26,Bhopal,2023-04-29,Tech Enthusiast
331,Brian Sellers,nicole91@example.com,Male,68,Varanasi,2025-03-19,Tech Enthusiast
332,Beth Thompson,foleyjohn@example.org,Female,27,Chennai,2023-05-27,Tech Enthusiast
333,Eric Scott,walkerzachary@example.com,Female,38,Delhi,2024-12-23,Fashionista
334,Dustin Calhoun,kenneth02@example.com,Female,28,Jaipur,2021-06-17,Family Shopper
335,Cynthia Farley,nerickson@example.org,Female,52,Kolkata,2020-07-21,Family Shopper
336,Kathryn Roth,wbarrera@example.net,Male,34,Varanasi,2020-05-19,Family Shopper
337,Nathaniel King,peckheidi@example.org,Female,25,Kolkata,2023-02-21,Family Shopper
338,Jeremiah Collins,maldonadopaul@example.org,Male,66,Delhi,2023-06-16,Tech Enthusiast
339,Alexandra Fletcher,hmunoz@example.com,Female,41,Mumbai,2023-04-09,Family Shopper
340,Elizabeth Murphy,lori78@example.org,Female,58,Jaipur,2021-01-31,Fashionista
341,Adam Collins,alopez@example.net,Female,36,Gorakhpur,2024-11-03,Tech Enthusiast
342,Thomas Anderson,johncollins@example.net,Female,40,Chennai,2025-03-20,Fashionista
343,Allison Mathews,andrewjones@example.net,Female,51,Jodhpur,2021-06-03,Family Shopper
344,Diana Martin,stonebrenda@example.org,Female,26,Mysuru,2022-08-27,Fashionista
345,Joshua Calhoun,ocruz@example.net,Male,67,Jodhpur,2023-01-05,Tech Enthusiast
346,Justin Brown II,rmiller@example.com,Male,53,Nagpur,2022-11-17,Fashionista
347,Mark Hendricks,pameladavenport@example.com,Male,43,Delhi,2022-06-16,Fashionista
348,Caroline Moody,stevenwilliams@example.com,Male,27,Delhi,2020-07-29,Fashionista
349,Elizabeth Walker,macdonaldkelly@example.com,Male,35,Bengaluru,2024-10-20,Fashionista
350,Dr. Susan Mendez MD,benjamingriffin@example.com,Female,57,Meerut,2023-05-20,Tech Enthusiast
351,Daniel Pena,josephhill@example.net,Female,37,Bengaluru,2022-08-17,Fashionista
352,Jeffery Larson,mary12@example.net,Male,31,Nagpur,2021-06-21,Fashionista
353,Maria Stephenson,timothy24@example.org,Male,32,Bengaluru,2020-04-27,Tech Enthusiast
354,Mitchell Green,henrybrown@example.net,Female,35,Bhopal,2021-08-18,Family Shopper
355,Joel Cruz,etaylor@example.org,Female,39,Lucknow,2022-04-26,Family Shopper
356,Dr. Ralph Williams,hgould@example.org,Male,40,Hyderabad,2023-08-05,Family Shopper
357,Joseph Rojas,rayshirley@example.com,Male,24,Bengaluru,2022-07-17,Fashionista
358,Colleen Winters,erincoleman@example.org,Female,33,Mysuru,2024-08-09,Fashionista
359,Nicole Hawkins,lindakirk@example.com,Female,28,Raipur,2023-09-17,Family Shopper
360,Lee Campbell,tanyaperez@example.net,Female,20,Indore,2021-02-16,Family Shopper
361,Sandra Torres,davismatthew@example.com,Male,34,Kolkata,2022-06-25,Fashionista
362,Martin Hunter,april64@example.com,Female,45,Bengaluru,2021-11-24,Tech Enthusiast
363,Willie Oconnor,jgriffith@example.com,Female,55,Indore,2022-02-19,Fashionista
364,Holly Hensley,danielle20@example.net,Male,45,Lucknow,2023-09-18,Family Shopper
365,Glenda Roberts,kimberly52@example.com,Female,28,Kanpur,2024-08-14,Tech Enthusiast
366,Ashley Fox,megan32@example.com,Male,34,Chennai,2024-06-22,Tech Enthusiast
367,Jason Torres,amandadaniel@example.com,Female,53,Bengaluru,2021-01-30,Tech Enthusiast
368,William Wright,johntrevino@example.org,Female,50,Nagpur,2023-05-18,Family Shopper
369,Andrea Glenn,grace32@example.com,Female,30,Mumbai,2020-05-15,Family Shopper
370,Louis Sullivan,garcialogan@example.net,Female,23,Delhi,2020-07-27,Family Shopper
371,Kristin Pena,haydensteve@example.org,Female,28,Hyderabad,2021-04-26,Tech Enthusiast
372,Brandon Dillon,matthewbrown@example.net,Female,29,Raipur,2020-08-13,Fashionista
373,Lauren Wagner,mariah39@example.org,Female,23,Chennai,2024-05-12,Family Shopper
374,Dawn Davis,sydneythomas@example.com,Female,25,Delhi,2021-10-06,Family Shopper
375,Christian Turner,shernandez@example.net,Male,73,Indore,2023-09-12,Tech Enthusiast
376,Michael Wilkins,derekjenkins@example.com,Male,35,Bengaluru,2020-07-18,Fashionista
377,William Rodriguez,julia03@example.com,Female,29,Delhi,2020-05-20,Fashionista
378,Patricia Ellis,jeffreystone@example.net,Male,31,Indore,2022-02-12,Fashionista
379,Traci Burns,dwang@example.com,Female,34,Kanpur,2022-02-14,Tech Enthusiast
380,Travis Graves,richard02@example.com,Male,23,Chennai,2025-02-25,Family Shopper
381,Nathan Montgomery,pnewton@example.com,Female,49,Bengaluru,2020-07-22,Family Shopper
382,Edward Smith,douglasbray@example.net,Male,30,Nagpur,2022-09-11,Tech Enthusiast
383,Margaret Lara,bthomas@example.com,Female,58,Meerut,2023-12-28,Family Shopper
384,Lisa Melendez,youngjennifer@example.org,Female,38,Lucknow,2023-09-10,Tech Enthusiast
385,Anthony Torres,scottsmith@example.org,Female,74,Hyderabad,2022-01-01,Family Shopper
386,Bonnie Cox,ramirezmichael@example.net,Female,44,Varanasi,2024-05-13,Family Shopper
387,Nicholas Morgan,gwilliams@example.com,Female,65,Bengaluru,2023-06-20,Family Shopper
388,Diane Brown,jonstuart@example.com,Male,37,Kolkata,2023-03-17,Family Shopper
389,James Dickerson,hmckay@example.net,Female,58,Delhi,2020-12-18,Family Shopper
390,Briana Kim,julie78@example.net,Female,28,Kolkata,2025-02-26,Fashionista
391,Dennis Baker,krystalyoung@example.com,Male,21,Indore,2022-12-13,Tech Enthusiast
392,Kenneth Flores,kristina67@example.org,Male,38,Hyderabad,2024-02-28,Fashionista
393,Antonio Steele,larryreese@example.net,Female,53,Kolkata,2020-08-08,Tech Enthusiast
394,Stacy Smith,craigalexandria@example.org,Male,69,Nagpur,2020-05-28,Family Shopper
395,Marc Mcintosh,samanthaneal@example.org,Female,32,Nagpur,2022-08-01,Fashionista
396,Sara Weaver,brownrachael@example.org,Male,49,Bengaluru,2024-07-29,Family Shopper
397,Sandra Stout,melindasalazar@example.com,Male,39,Kanpur,2023-12-07,Family Shopper
398,David Diaz,justin11@example.com,Female,45,Bhopal,2020-04-24,Family Shopper
399,Brianna Thompson,jacobsonmatthew@example.org,Female,68,Kanpur,2022-08-27,Family Shopper
400,Shelly Moore,tlucas@example.net,Female,19,Indore,2021-04-21,Family Shopper
401,Gregory Reynolds,annettecampbell@example.org,Female,28,Hyderabad,2025-01-28,Family Shopper
402,Victoria Hendrix,bwu@example.org,Male,28,Kanpur,2021-11-30,Tech Enthusiast
403,Lisa Griffin,patriciabutler@example.net,Male,18,Hyderabad,2021-02-27,Tech Enthusiast
404,Kenneth Preston,amy40@example.org,Female,34,Jodhpur,2024-09-20,Family Shopper
405,Jacob Perez,vjohnson@example.com,Male,35,Bengaluru,2023-04-24,Tech Enthusiast
406,Heidi Long,lchristensen@example.net,Male,36,Kanpur,2023-05-22,Tech Enthusiast
407,Stephen Richardson,hernandezdebra@example.org,Male,31,Kolkata,2023-01-19,Fashionista
408,Johnny Herman,alexisking@example.com,Female,34,Mumbai,2020-09-05,Tech Enthusiast
409,Robert Brooks,ethomas@example.org,Female,39,Kolkata,2022-07-07,Family Shopper
410,Donald Ward,hunterstacy@example.com,Female,20,Kanpur,2023-06-07,Family Shopper
411,Barbara Williams PhD,irocha@example.com,Male,36,Lucknow,2020-11-05,Fashionista
412,John Turner,mooresarah@example.org,Female,21,Chennai,2023-06-04,Family Shopper
413,Melissa James,mooretony@example.org,Male,36,Bengaluru,2024-05-20,Family Shopper
414,Terrance Bass,tyrone50@example.net,Male,29,Kanpur,2022-09-25,Tech Enthusiast
415,Cathy Fernandez,danielle60@example.org,Female,20,Bhopal,2022-06-09,Fashionista
416,Nicholas Moreno,laurenking@example.com,Female,75,Delhi,2025-02-20,Family Shopper
417,Perry Edwards,melissa37@example.org,Male,40,Hyderabad,2020-11-08,Family Shopper
418,Tina Perez,donaldcampbell@example.net,Female,23,Nagpur,2024-08-30,Family Shopper
419,Todd Anderson,icox@example.net,Female,22,Hyderabad,2024-02-02,Tech Enthusiast
420,Alexander Little,michael55@example.com,Male,22,Kolkata,2021-07-26,Fashionista
421,Christian Arnold,eolson@example.org,Female,60,Kolkata,2020-07-01,Fashionista
422,John Jordan,psantana@example.com,Male,52,Mysuru,2025-02-07,Tech Enthusiast
423,Kaitlyn Greene,lisa10@example.org,Female,53,Lucknow,2022-12-15,Fashionista
424,Nathan Ware,riverabrian@example.net,Female,27,Nagpur,2021-10-06,Family Shopper
425,Ian Sparks,hooversue@example.com,Male,20,Indore,2024-06-29,Tech Enthusiast
426,Tony Jenkins,curtisanne@example.com,Female,36,Chennai,2020-07-13,Fashionista
427,Phillip Perez,heidisantana@example.com,Male,39,Delhi,2024-11-06,Family Shopper
428,Derek Gomez,suzannestewart@example.net,Female,23,Bengaluru,2023-09-27,Fashionista
429,Emma Thomas,robert43@example.com,Female,19,Delhi,2023-05-22,Fashionista
430,Christopher Rowland Jr.,osbornekatie@example.com,Male,62,Hyderabad,2021-07-03,Family Shopper
431,Aaron Austin,andersonchristopher@example.org,Female,29,Kanpur,2024-07-06,Fashionista
432,Antonio Miranda,qrivera@example.net,Female,37,Lucknow,2021-04-09,Family Shopper
433,Christian Pearson,krystal63@example.net,Female,35,Raipur,2020-05-02,Fashionista
434,Gregory Byrd,zsimmons@example.com,Female,42,Mumbai,2022-03-06,Fashionista
435,Diana Burns,catherinefloyd@example.com,Male,25,Delhi,2023-01-30,Fashionista
436,Lisa Beard,wdavis@example.net,Female,24,Hyderabad,2023-03-18,Family Shopper
437,Sonya Perry,nhughes@example.org,Male,25,Mumbai,2021-10-30,Fashionista
438,Emily Martinez,ortizrobert@example.com,Male,21,Delhi,2021-11-29,Family Shopper
439,Joseph Luna,logansteven@example.net,Male,34,Delhi,2022-05-29,Fashionista
440,Kerry Moore,calderontaylor@example.com,Female,18,Indore,2024-03-11,Fashionista
441,Melanie Nguyen,andreadixon@example.com,Female,35,Bengaluru,2024-11-07,Fashionista
442,Ross White,xmiles@example.net,Female,53,Raipur,2022-01-15,Fashionista
443,Steven Johnson,jmoses@example.com,Male,27,Bengaluru,2021-08-11,Fashionista
444,Tony Warner,williejohnston@example.net,Male,25,Lucknow,2020-11-19,Fashionista
445,Kelly Sutton,millerlynn@example.org,Female,24,Kolkata,2023-04-18,Tech Enthusiast
446,Bradley Davis,michaeladams@example.com,Male,20,Kanpur,2021-02-01,Fashionista
447,Rodney Figueroa,andrewbaker@example.com,Male,30,Gorakhpur,2022-07-27,Tech Enthusiast
448,Andrew Holloway,chenry@example.org,Female,51,Gorakhpur,2021-10-11,Fashionista
449,William Campbell,padillasonya@example.net,Male,34,Mumbai,2023-10-21,Family Shopper
450,Jamie Salazar MD,jensenpatrick@example.net,Female,37,Mumbai,2021-04-13,Family Shopper
451,Taylor Curtis,kathleen74@example.org,Female,29,Indore,2021-11-06,Tech Enthusiast
452,Jade Nelson,medwards@example.org,Male,35,Nagpur,2020-07-20,Fashionista
453,Daniel Reed,eric56@example.com,Female,35,Chennai,2021-07-30,Fashionista
454,Charles Allison,davidwillis@example.org,Female,51,Mumbai,2022-05-12,Tech Enthusiast
455,Ashley Peters,ustewart@example.net,Female,50,Gorakhpur,2024-04-05,Family Shopper
456,Dawn Anderson,fred66@example.org,Male,59,Chennai,2024-12-04,Tech Enthusiast
457,Paul Reed,dominguezmichael@example.com,Male,18,Varanasi,2021-02-06,Fashionista
458,Terry Kim,tammy58@example.com,Male,33,Gorakhpur,2022-03-25,Family Shopper
459,Katelyn Ayers,crystal27@example.com,Female,37,Delhi,2021-10-11,Family Shopper
460,Beth Gates,bentonwilliam@example.com,Female,60,Hyderabad,2021-03-17,Family Shopper
461,Patricia Andrews,mackrobert@example.net,Female,19,Indore,2021-08-14,Tech Enthusiast
462,Dana Vega,perryjeremy@example.net,Male,26,Gorakhpur,2023-05-22,Fashionista
463,William Wright,jenkinsjohn@example.net,Female,26,Bengaluru,2020-05-22,Tech Enthusiast
464,Krista West,cory92@example.org,Female,34,Kolkata,2024-06-21,Fashionista
465,Crystal Gomez,barbaragibson@example.com,Female,35,Bengaluru,2020-11-28,Fashionista
466,Sarah Moore,taylorroberts@example.net,Male,31,Gorakhpur,2021-03-18,Fashionista
467,Peter Allen,brandi48@example.com,Female,39,Indore,2024-02-08,Fashionista
468,Shawn Mccormick,dward@example.org,Female,48,Varanasi,2021-09-09,Family Shopper
469,Michelle Welch,oneillwilliam@example.net,Female,28,Lucknow,2024-06-14,Family Shopper
470,Joseph Harris,martinmichael@example.net,Male,28,Jaipur,2025-03-26,Fashionista
471,Joseph Rivera,kgilbert@example.net,Female,39,Gorakhpur,2022-01-22,Family Shopper
472,Laura Mitchell,aleon@example.com,Male,21,Nagpur,2022-06-09,Family Shopper
473,Charles Vasquez,stevenblack@example.net,Female,38,Raipur,2022-12-28,Family Shopper
474,James Taylor,fparker@example.com,Female,25,Nagpur,2021-01-18,Tech Enthusiast
475,Amanda Dickson,gfrank@example.org,Male,36,Kanpur,2020-12-25,Family Shopper
476,Rose Gray,pball@example.com,Female,39,Bengaluru,2022-02-05,Tech Enthusiast
477,Meghan Allen,christianjackson@example.org,Male,20,Delhi,2023-07-02,Family Shopper
478,Shannon Flores,janetyoung@example.org,Female,22,Delhi,2022-07-14,Tech Enthusiast
479,Lauren Smith,nwood@example.net,Male,36,Jaipur,2024-10-26,Fashionista
480,Jessica Wilson,morgan58@example.com,Male,22,Hyderabad,2023-05-12,Family Shopper
481,Alice Chambers,wlong@example.net,Male,29,Kolkata,2025-02-06,Fashionista
482,Raven Smith,christophersingleton@example.net,Male,26,Raipur,2023-04-01,Fashionista
483,Ralph Davis,sullivandavid@example.org,Male,25,Gorakhpur,2022-02-14,Fashionista
484,Devin Sanchez,ashley13@example.com,Male,22,Mumbai,2021-10-29,Family Shopper
485,Matthew Myers,xwright@example.com,Male,40,Mumbai,2022-04-01,Fashionista
486,Daniel Lang,rking@example.net,Female,60,Nagpur,2020-10-12,Family Shopper
487,Roy Johnson,williamstimothy@example.com,Female,39,Kolkata,2020-04-27,Family Shopper
488,Richard Morales,jjohnson@example.net,Female,27,Meerut,2021-07-29,Fashionista
489,Jonathan Thomas,martinbryan@example.org,Male,59,Nagpur,2020-09-09,Fashionista
490,Sara Brown,chayes@example.com,Female,39,Chennai,2022-04-02,Family Shopper
491,Jesse Smith,harrellblake@example.net,Female,29,Kolkata,2022-04-12,Fashionista
492,Brian Sawyer,ycohen@example.org,Female,20,Nagpur,2022-04-18,Family Shopper
493,Tyler Lee,fmcintyre@example.net,Female,37,Raipur,2021-11-30,Fashionista
494,Lindsey Wright,rossgreene@example.org,Female,18,Chennai,2022-10-26,Family Shopper
495,Justin Martinez,cdaniel@example.org,Male,66,Delhi,2020-09-03,Tech Enthusiast
496,Mark Stephenson,claudia81@example.net,Female,75,Kanpur,2022-10-07,Family Shopper
497,Bethany Ryan,ortizkyle@example.com,Female,48,Hyderabad,2021-03-02,Family Shopper
498,Thomas Williams,taylorwesley@example.com,Female,74,Bhopal,2025-03-22,Tech Enthusiast
499,Amanda Chen,david71@example.org,Female,26,Delhi,2022-09-03,Fashionista
500,Loretta Goodman,alicia91@example.net,Female,30,Hyderabad,2024-06-12,Tech Enthusiast
501,Shawna Moses,joseph89@example.org,Female,21,Nagpur,2021-06-09,Family Shopper
502,Dr. Tracy Wilson,ahardin@example.net,Female,27,Varanasi,2022-12-01,Tech Enthusiast
503,Christina Gomez,xbates@example.com,Male,28,Lucknow,2022-07-04,Fashionista
504,Christina Winters,alexandertaylor@example.com,Male,38,Chennai,2023-05-16,Family Shopper
505,Joseph Long,ramosbrent@example.com,Male,54,Bhopal,2023-02-26,Tech Enthusiast
506,Mike Mccormick,stephen42@example.net,Male,28,Jaipur,2021-08-25,Fashionista
507,Crystal Matthews,jmaldonado@example.org,Female,19,Mumbai,2020-06-28,Tech Enthusiast
508,Donald Morgan,davidarias@example.net,Male,67,Chennai,2021-05-19,Tech Enthusiast
509,Phyllis Miller,tiffany49@example.net,Male,23,Jodhpur,2023-11-24,Family Shopper
510,Jeffrey Williams,norrissandra@example.net,Female,21,Indore,2021-10-18,Family Shopper
511,Marissa Holmes,mshaw@example.org,Female,20,Bengaluru,2020-08-06,Tech Enthusiast
512,Rick Ellis,kwatkins@example.org,Female,23,Hyderabad,2024-10-02,Family Shopper
513,Eric Jackson,larrystephens@example.com,Female,32,Mumbai,2024-07-16,Tech Enthusiast
514,Sandra Barnett,alexanderward@example.org,Female,23,Chennai,2021-01-01,Family Shopper
515,Michael Evans,jessewashington@example.net,Female,74,Varanasi,2020-05-20,Fashionista
516,Michael Savage,randallgonzalez@example.org,Female,39,Mysuru,2020-07-20,Tech Enthusiast
517,Heather Bolton,rebecca05@example.net,Female,54,Lucknow,2023-03-16,Fashionista
518,Jonathan Maldonado,angel68@example.net,Female,38,Hyderabad,2023-03-30,Family Shopper
519,Lindsay Walker,brittneypowell@example.net,Male,35,Mumbai,2025-02-15,Family Shopper
520,Jennifer Evans,harrisevan@example.org,Female,52,Jaipur,2020-07-03,Fashionista
521,Lauren Aguilar,leecatherine@example.org,Female,35,Bhopal,2024-12-24,Tech Enthusiast
522,Jack Holt,charleneflores@example.com,Male,40,Kanpur,2024-04-30,Tech Enthusiast
523,Sarah Gibson,chamberswilliam@example.net,Female,37,Hyderabad,2022-06-13,Family Shopper
524,Mr. Kyle Jordan,smithmadison@example.net,Female,36,Jodhpur,2021-01-28,Family Shopper
525,Judith Moore,audreybrown@example.org,Male,39,Chennai,2022-10-05,Family Shopper
526,Kelli Thomas,charleslee@example.org,Female,36,Hyderabad,2024-04-29,Family Shopper
527,Dr. Jessica Gonzalez,warrenkim@example.org,Female,34,Mumbai,2020-10-14,Fashionista
528,Elizabeth Lopez,egibson@example.com,Male,31,Mumbai,2020-04-28,Family Shopper
529,Mary Gonzalez,richardperez@example.com,Male,19,Nagpur,2021-11-09,Fashionista
530,Laura Tyler,edwardsrichard@example.net,Male,23,Lucknow,2021-01-06,Family Shopper
531,Bradley Potter,michael85@example.org,Male,40,Lucknow,2021-05-15,Tech Enthusiast
532,Matthew Powell,alvarezapril@example.org,Female,33,Bengaluru,2022-09-05,Fashionista
533,Jeffrey Moore,kylegonzalez@example.net,Male,39,Lucknow,2022-04-29,Family Shopper
534,Katelyn Johnson,fvaughn@example.net,Female,67,Kolkata,2023-04-29,Fashionista
535,Brittany Watkins,brightdale@example.net,Female,35,Mumbai,2024-09-28,Tech Enthusiast
536,Brenda Hayes,welchkaren@example.org,Male,41,Bhopal,2022-08-10,Family Shopper
537,Julie Cherry,michelle39@example.com,Male,35,Hyderabad,2020-11-18,Fashionista
538,Anthony Stewart,rmoore@example.net,Male,33,Kanpur,2022-02-26,Family Shopper
